"SiteID","Visit","Year","Detection","ObsID","SiteVisited","Region","Meereshoehe","Besonnung","Fische","Wasserspiegel","Wasserflaeche.mean","log.Area.scaled","Fluctuations","NewSite"
"P_240",1,1999,NA,134,0,"Reusstal",380,"schattig",1,"unbekannt",2250,1.09528387542255,0,0
"P_241",1,1999,NA,134,0,"Reusstal",500,"sonnig",1,"kaum schwankend",8000,1.78118967136672,0,0
"P_242",1,1999,NA,134,0,"Reusstal",410,"sonnig",0,"unbekannt",80,-0.708844069161042,0,0
"P_243",1,1999,NA,134,0,"Reusstal",380,"sonnig",1,"kaum schwankend",750,0.501248708461525,0,0
"P_244",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"kaum schwankend",6500,1.66891538440967,0,0
"P_245",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"kaum schwankend",5666.66666666667,1.59472832405728,0,0
"P_246",1,1999,NA,134,0,"Reusstal",440,"sonnig",0,"stark schwankend",389.5,0.146971578203168,1,0
"P_247",1,1999,NA,134,0,"Reusstal",470,"wechselnd",1,"kaum schwankend",1878.5,0.997708114844261,0,0
"P_248",1,1999,NA,134,0,"Reusstal",380,"wechselnd",0,"stark schwankend",1750,0.959394204904246,1,0
"P_249",1,1999,NA,134,0,"Reusstal",440,"schattig",1,"unbekannt",2000,1.03159671111706,0,0
"P_250",1,1999,NA,134,0,"Reusstal",380,"wechselnd",0,"kaum schwankend",2500,1.15225401360295,0,0
"P_251",1,1999,NA,134,0,"Reusstal",380,"unbekannt",1,"stark schwankend",1250.5,0.777674924913911,1,0
"P_252",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"stark schwankend",2000,1.03159671111706,1,0
"P_253",1,1999,NA,134,0,"Reusstal",460,"wechselnd",1,"kaum schwankend",250,-0.0927768460681951,0,0
"P_254",1,1999,NA,134,0,"Reusstal",450,"wechselnd",1,"kaum schwankend",2400,1.13018089665447,0,0
"P_255",1,1999,NA,134,0,"Reusstal",440,"sonnig",0,"stark schwankend",32,-1.20419804378846,1,0
"P_256",1,1999,NA,134,0,"Reusstal",440,"wechselnd",0,"kaum schwankend",27,-1.29603431281937,0,0
"P_257",1,1999,NA,134,0,"Reusstal",440,"wechselnd",1,"kaum schwankend",2400,1.13018089665447,0,0
"P_258",1,1999,NA,134,0,"Reusstal",430,"wechselnd",0,"stark schwankend",42.4166666666667,-1.05186210531896,1,0
"P_259",1,1999,NA,134,0,"Reusstal",450,"schattig",0,"unbekannt",3,-2.48251509083752,0,0
"P_260",1,1999,NA,134,0,"Reusstal",400,NA,0,"stark schwankend",5,-2.20702127364849,1,0
"P_261",1,1999,NA,134,0,"Reusstal",400,"sonnig",1,"stark schwankend",1000,0.656801920720396,1,0
"P_262",1,1999,NA,134,0,"Reusstal",400,"wechselnd",1,"kaum schwankend",650,0.423872546109268,0,0
"P_263",1,1999,NA,134,0,"Reusstal",390,"wechselnd",1,"kaum schwankend",1600,0.910939543809429,0,0
"P_264",1,1999,NA,134,0,"Reusstal",430,"schattig",1,"kaum schwankend",700,0.463943502417018,0,0
"P_265",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"kaum schwankend",4000,1.40639285329474,0,0
"P_266",1,1999,NA,134,0,"Reusstal",380,"sonnig",1,"stark schwankend",7200,1.7242193679677,1,0
"P_267",1,1999,NA,134,0,"Reusstal",400,"sonnig",0,"kaum schwankend",70,-0.781037307205031,0,0
"P_268",1,1999,NA,134,0,"Reusstal",380,"sonnig",1,"unbekannt",30000,2.49588699221528,0,0
"P_269",1,1999,0,8,1,"Reusstal",380,"sonnig",1,"kaum schwankend",7000,1.70898687548522,0,0
"P_270",1,1999,NA,134,0,"Reusstal",380,"wechselnd",0,"kaum schwankend",50,-0.962943172630398,0,0
"P_271",1,1999,NA,134,0,"Reusstal",390,"wechselnd",0,"kaum schwankend",860,0.575250076375973,0,0
"P_272",1,1999,NA,134,0,"Reusstal",380,"sonnig",0,"stark schwankend",675,0.444279131015961,1,0
"P_273",1,1999,NA,134,0,"Reusstal",390,"sonnig",0,"unbekannt",450,0.225040656927884,0,0
"P_274",1,1999,0,8,1,"Reusstal",390,"sonnig",1,"stark schwankend",1727.5,0.952397071484078,1,0
"P_275",1,1999,NA,134,0,"Reusstal",380,"sonnig",0,"stark schwankend",860,0.575250076375973,1,0
"P_276",1,1999,NA,134,0,"Reusstal",420,"schattig",0,"kaum schwankend",80,-0.708844069161042,0,0
"P_277",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"stark schwankend",900,0.599832143013659,1,0
"P_278",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"unbekannt",1250,0.777458682495097,0,0
"P_279",1,1999,NA,134,0,"Reusstal",390,"wechselnd",1,"stark schwankend",700,0.463943502417018,1,0
"P_280",1,1999,NA,134,0,"Reusstal",380,"wechselnd",0,"kaum schwankend",950,0.629066972828789,0,0
"P_281",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"kaum schwankend",500,0.282009833855328,0,0
"P_282",1,1999,NA,134,0,"Reusstal",380,"sonnig",1,"stark schwankend",600,0.380592667627502,1,0
"P_283",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"stark schwankend",700,0.463943502417018,1,0
"P_284",1,1999,NA,134,0,"Reusstal",383,NA,0,NA,NA,0,0,0
"P_285",1,1999,0,8,1,"Reusstal",380,"sonnig",0,"stark schwankend",240,-0.114849151975372,1,0
"P_286",1,1999,NA,134,0,"Reusstal",389,"sonnig",1,"stark schwankend",1600,0.910939543809429,1,0
"P_287",1,1999,0,33,1,"Reusstal",390,"sonnig",1,"stark schwankend",15200,2.12825161269622,1,0
"P_288",1,1999,NA,134,0,"Reusstal",420,"schattig",1,"kaum schwankend",90,-0.645164113550296,0,0
"P_289",1,1999,NA,134,0,"Reusstal",420,"sonnig",1,"kaum schwankend",558.333333333333,0.34167593841008,0,0
"P_290",1,1999,NA,134,0,"Reusstal",400,"wechselnd",0,"kaum schwankend",223.333333333333,-0.153764872450689,0,0
"P_291",1,1999,NA,134,0,"Reusstal",500,NA,0,NA,NA,0,0,0
"P_292",1,1999,NA,134,0,"Reusstal",450,NA,1,NA,NA,0,0,0
"P_293",1,1999,NA,134,0,"Reusstal",440,"wechselnd",1,"stark schwankend",7000,1.70898687548522,1,0
"P_294",1,1999,NA,134,0,"Reusstal",450,"wechselnd",0,"stark schwankend",510,0.292717268461226,1,0
"P_295",1,1999,NA,134,0,"Reusstal",470,"wechselnd",1,"stark schwankend",1250,0.777458682495097,1,0
"P_296",1,1999,NA,134,0,"Reusstal",460,"wechselnd",0,"kaum schwankend",275,-0.0412428361288049,0,0
"P_297",1,1999,NA,134,0,"Reusstal",400,NA,0,NA,NA,0,0,0
"P_298",1,1999,1,3,1,"Reusstal",400,"sonnig",1,"stark schwankend",5000,1.52705042613804,1,0
"P_299",1,1999,1,3,1,"Reusstal",400,"sonnig",1,"stark schwankend",5000,1.52705042613804,1,0
"P_300",1,1999,NA,134,0,"Reusstal",400,"sonnig",0,"stark schwankend",500,0.282009833855328,1,0
"P_301",1,1999,NA,134,0,"Reusstal",380,"wechselnd",0,"kaum schwankend",800,0.536145429299463,0,0
"P_302",1,1999,0,4,1,"Reusstal",380,NA,0,NA,950,0.629066972828789,0,0
"P_303",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"stark schwankend",593.333333333333,0.374551158702176,1,0
"P_304",1,1999,NA,134,0,"Reusstal",380,NA,1,NA,1000,0.656801920720396,0,0
"P_305",1,1999,0,4,1,"Reusstal",380,"wechselnd",1,"kaum schwankend",65000,2.91396496083157,0,0
"P_306",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"stark schwankend",3000,1.25083828925937,1,0
"P_307",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"kaum schwankend",700,0.463943502417018,0,0
"P_308",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"unbekannt",15,-1.6137012984339,0,0
"P_309",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"kaum schwankend",950,0.629066972828789,0,0
"P_310",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"kaum schwankend",1000,0.656801920720396,0,0
"P_311",1,1999,NA,134,0,"Reusstal",380,"sonnig",0,"kaum schwankend",250,-0.0927768460681951,0,0
"P_312",1,1999,NA,134,0,"Reusstal",380,"sonnig",0,"stark schwankend",128.333333333333,-0.453323580971415,1,0
"P_313",1,1999,NA,134,0,"Reusstal",380,"sonnig",1,"stark schwankend",10000,1.90184737938919,1,0
"P_314",1,1999,0,3,1,"Reusstal",470,"wechselnd",1,"stark schwankend",300,0.0058041854081534,1,0
"P_315",1,1999,1,3,1,"Reusstal",400,"sonnig",1,"stark schwankend",55,-0.911417025885722,1,0
"P_316",1,1999,NA,134,0,"Reusstal",400,"sonnig",0,"stark schwankend",500,0.282009833855328,1,0
"P_317",1,1999,NA,134,0,"Reusstal",420,"wechselnd",1,"stark schwankend",883.333333333333,0.589725074510242,1,0
"P_318",1,1999,NA,134,0,"Reusstal",400,"wechselnd",0,"stark schwankend",287.5,-0.0172078012369973,1,0
"P_319",1,1999,NA,134,0,"Reusstal",490,NA,0,"kaum schwankend",24,-1.35969675410654,0,0
"P_320",1,1999,NA,134,0,"Reusstal",390,"wechselnd",1,"kaum schwankend",1100,0.708337405276186,0,0
"P_321",1,1999,0,3,1,"Reusstal",470,NA,0,NA,NA,0,0,0
"P_322",1,1999,NA,134,0,"Reusstal",360,"sonnig",1,"stark schwankend",510,0.292717268461226,1,1
"P_323",1,1999,0,2,1,"Reusstal",360,"sonnig",0,"kaum schwankend",400,0.161354694184988,0,1
"P_324",1,1999,NA,134,0,"Reusstal",383,"sonnig",0,"stark schwankend",218.5,-0.165594937913541,1,1
"P_325",1,1999,NA,134,0,"Reusstal",382,"wechselnd",1,"stark schwankend",2000,1.03159671111706,1,1
"P_326",1,1999,NA,134,0,"Reusstal",380,"wechselnd",0,"kaum schwankend",300,0.0058041854081534,0,1
"P_327",1,1999,NA,134,0,"Reusstal",380,"sonnig",0,"stark schwankend",2037.5,1.04164125643818,1,1
"P_328",1,1999,NA,134,0,"Reusstal",380,"sonnig",1,"kaum schwankend",725,0.482917761373078,0,1
"P_329",1,1999,NA,134,0,"Reusstal",380,"wechselnd",1,"stark schwankend",500,0.282009833855328,1,1
"P_330",1,1999,NA,134,0,"Reusstal",400,"wechselnd",0,"kaum schwankend",400,0.161354694184988,0,1
"P_331",1,1999,NA,134,0,"Reusstal",380,"sonnig",0,"stark schwankend",250,-0.0927768460681951,1,1
"P_332",1,1999,NA,134,0,"Reusstal",390,"wechselnd",0,"stark schwankend",600,0.380592667627502,1,1
"P_333",1,1999,NA,134,0,"Reusstal",380,"sonnig",0,"stark schwankend",530,0.313516297508141,1,1
"P_334",1,1999,NA,134,0,"Reusstal",400,"wechselnd",1,"stark schwankend",200,-0.213429282328588,1,1
"P_335",1,1999,0,11,1,"Suhretal",450,"wechselnd",1,"kaum schwankend",225,-0.149744821475101,0,0
"P_336",1,1999,0,11,1,"Suhretal",500,"wechselnd",1,"kaum schwankend",400,0.161354694184988,0,0
"P_337",1,1999,NA,134,0,"Suhretal",460,"sonnig",0,"kaum schwankend",11.5,-1.75726228511285,0,0
"P_338",1,1999,0,11,1,"Suhretal",500,"wechselnd",1,"kaum schwankend",1500,0.876042597676486,0,0
"P_339",1,1999,0,11,1,"Suhretal",460,"sonnig",0,"kaum schwankend",125,-0.467552712595223,0,0
"P_340",1,1999,0,25,1,"Suhretal",460,"wechselnd",1,"stark schwankend",1366.66666666667,0.825707236750066,1,0
"P_341",1,1999,1,25,1,"Suhretal",420,"sonnig",0,"stark schwankend",318.666666666667,0.0384426005698759,1,0
"P_342",1,1999,0,25,1,"Suhretal",420,"wechselnd",0,"kaum schwankend",300,0.0058041854081534,0,0
"P_343",1,1999,0,25,1,"Suhretal",460,"wechselnd",1,"kaum schwankend",633.333333333333,0.409827339342088,0,0
"P_344",1,1999,NA,134,0,"Suhretal",445,"wechselnd",0,"kaum schwankend",148,-0.376232873641227,0,0
"P_345",1,1999,NA,134,0,"Suhretal",397,"wechselnd",0,"kaum schwankend",17.5,-1.53040064137866,0,0
"P_346",1,1999,0,30,1,"Suhretal",430,"schattig",1,"kaum schwankend",432,0.202967950513935,0,0
"P_347",1,1999,0,30,1,"Suhretal",440,"wechselnd",0,"kaum schwankend",120,-0.48962411741531,0,0
"P_348",1,1999,NA,134,0,"Suhretal",409,"sonnig",0,"stark schwankend",300,0.0058041854081534,1,0
"P_349",1,1999,1,11,1,"Suhretal",450,"sonnig",0,"stark schwankend",523.333333333333,0.306671798280122,1,0
"P_350",1,1999,0,11,1,"Suhretal",436,"sonnig",0,"stark schwankend",1536.66666666667,0.889101111952803,1,0
"P_351",1,1999,NA,134,0,"Suhretal",435,"sonnig",0,"stark schwankend",125,-0.467552712595223,1,0
"P_352",1,1999,0,11,1,"Suhretal",450,"wechselnd",1,"kaum schwankend",150,-0.368975285512288,0,0
"P_353",1,1999,0,11,1,"Suhretal",550,"wechselnd",0,"kaum schwankend",80,-0.708844069161042,0,0
"P_354",1,1999,0,11,1,"Suhretal",570,"sonnig",0,"kaum schwankend",532.5,0.316060811887719,0,0
"P_355",1,1999,0,11,1,"Suhretal",460,"wechselnd",1,"kaum schwankend",70,-0.781037307205031,0,0
"P_356",1,1999,1,7,1,"Suhretal",470,"wechselnd",0,"kaum schwankend",165,-0.317442586272134,0,0
"P_357",1,1999,0,9,1,"Suhretal",470,"sonnig",0,"kaum schwankend",300,0.0058041854081534,0,0
"P_358",1,1999,0,7,1,"Suhretal",475,"sonnig",0,"stark schwankend",15,-1.6137012984339,1,0
"P_359",1,1999,NA,134,0,"Suhretal",475,"sonnig",0,"kaum schwankend",1600,0.910939543809429,0,0
"P_360",1,1999,0,7,1,"Suhretal",540,"wechselnd",0,"kaum schwankend",575,0.357580289177378,0,0
"P_361",1,1999,NA,134,0,"Suhretal",450,"sonnig",0,"stark schwankend",185.25,-0.254852169059153,1,0
"P_362",1,1999,NA,134,0,"Suhretal",485,"wechselnd",1,"kaum schwankend",1549.5,0.893598092411521,0,0
"P_363",1,1999,NA,134,0,"Suhretal",490,"wechselnd",1,"kaum schwankend",330,0.0573385230327785,0,0
"P_364",1,1999,NA,134,0,"Suhretal",460,"wechselnd",0,"kaum schwankend",1010.66666666667,0.662538983637482,0,0
"P_365",1,1999,NA,134,0,"Suhretal",485,"wechselnd",0,"kaum schwankend",286.5,-0.0190917740354999,0,0
"P_366",1,1999,NA,134,0,"Suhretal",450,"wechselnd",0,"stark schwankend",40,-1.08357398598975,1,0
"P_367",1,1999,0,7,1,"Suhretal",635,"wechselnd",0,"stark schwankend",80,-0.708844069161042,1,0
"P_368",1,1999,NA,134,0,"Suhretal",650,"schattig",0,"stark schwankend",150,-0.368975285512288,1,0
"P_369",1,1999,0,7,1,"Suhretal",574,"wechselnd",1,"kaum schwankend",6500,1.66891538440967,0,0
"P_370",1,1999,NA,134,0,"Suhretal",485,"wechselnd",0,"stark schwankend",25,-1.33763255533506,1,0
"P_371",1,1999,0,7,1,"Suhretal",545,"wechselnd",1,"kaum schwankend",1800,0.974626633015923,0,0
"P_372",1,1999,0,28,1,"Suhretal",590,"schattig",1,"kaum schwankend",96,-0.610270696704785,0,0
"P_373",1,1999,1,28,1,"Suhretal",470,"sonnig",0,"kaum schwankend",800,0.536145429299463,0,0
"P_374",1,1999,1,28,1,"Suhretal",470,"wechselnd",0,"stark schwankend",140,-0.406278431847511,1,0
"P_375",1,1999,0,28,1,"Suhretal",480,"schattig",0,NA,500,0.282009833855328,0,0
"P_376",1,1999,NA,134,0,"Suhretal",480,"wechselnd",0,"stark schwankend",250,-0.0927768460681951,1,0
"P_377",1,1999,NA,134,0,"Suhretal",407,"sonnig",0,"kaum schwankend",256,-0.0799533886087368,0,1
"P_378",1,1999,NA,134,0,"Suhretal",408,"sonnig",0,"kaum schwankend",400,0.161354694184988,0,1
"P_379",1,1999,0,30,1,"Suhretal",405,"sonnig",1,"stark schwankend",300,0.0058041854081534,1,1
"P_001",2,1999,1,29,1,"Rheintal",308,"sonnig",0,"stark schwankend",1540,0.890272759152172,1,0
"P_002",2,1999,NA,134,0,"Rheintal",360,"wechselnd",0,"kaum schwankend",140,-0.406278431847511,0,0
"P_003",2,1999,NA,134,0,"Rheintal",320,"sonnig",0,"stark schwankend",45,-1.01990153769893,1,0
"P_004",2,1999,NA,134,0,"Rheintal",320,"sonnig",0,"stark schwankend",500.333333333333,0.282370185535001,1,0
"P_005",2,1999,NA,134,0,"Rheintal",390,"wechselnd",1,"stark schwankend",1775,0.967064055741605,1,0
"P_006",2,1999,NA,134,0,"Rheintal",350,"wechselnd",1,"kaum schwankend",6250,1.64770805305298,0,0
"P_007",2,1999,NA,134,0,"Rheintal",385,"wechselnd",1,"stark schwankend",466.666666666667,0.244704885286926,1,0
"P_008",2,1999,NA,134,0,"Rheintal",367,"wechselnd",0,"kaum schwankend",154,-0.354745966653772,0,0
"P_009",2,1999,NA,134,0,"Rheintal",410,"wechselnd",0,"stark schwankend",85,-0.676067190833934,1,0
"P_010",2,1999,0,15,1,"Rheintal",430,"wechselnd",0,"kaum schwankend",40,-1.08357398598975,0,0
"P_011",2,1999,NA,134,0,"Rheintal",410,"wechselnd",0,"kaum schwankend",17.5,-1.53040064137866,0,0
"P_012",2,1999,NA,134,0,"Rheintal",390,"wechselnd",0,"kaum schwankend",67.5,-0.800699104168207,0,0
"P_013",2,1999,1,29,1,"Rheintal",425,"wechselnd",0,"stark schwankend",265,-0.0612709945138306,1,0
"P_014",2,1999,0,29,1,"Rheintal",300,"wechselnd",1,"stark schwankend",251.666666666667,-0.0891841622209237,1,0
"P_015",2,1999,0,29,1,"Rheintal",470,"wechselnd",1,"stark schwankend",500,0.282009833855328,1,0
"P_016",2,1999,NA,134,0,"Rheintal",400,"wechselnd",0,"kaum schwankend",180,-0.270396656994249,0,0
"P_017",2,1999,1,29,1,"Rheintal",430,"wechselnd",0,"stark schwankend",150,-0.368975285512288,1,0
"P_018",2,1999,NA,134,0,"Rheintal",400,"schattig",0,"stark schwankend",6,-2.10861654717698,1,0
"P_019",2,1999,NA,134,0,"Rheintal",410,"schattig",0,"stark schwankend",4.5,-2.26387174561918,1,0
"P_020",2,1999,0,29,1,"Rheintal",435,"schattig",0,"stark schwankend",200,-0.213429282328588,1,0
"P_021",2,1999,NA,134,0,"Rheintal",430,"wechselnd",1,"kaum schwankend",111.666666666667,-0.528538156770039,0,0
"P_022",2,1999,1,29,1,"Rheintal",460,"wechselnd",0,"kaum schwankend",375,0.126458423928328,0,0
"P_023",2,1999,NA,134,0,"Rheintal",420,"wechselnd",0,"kaum schwankend",300,0.0058041854081534,0,0
"P_024",2,1999,NA,134,0,"Rheintal",325,"sonnig",1,"kaum schwankend",990,0.65136757295252,0,0
"P_025",2,1999,1,15,1,"Rheintal",300,"wechselnd",0,"stark schwankend",26.6666666666667,-1.30274889663017,1,0
"P_026",2,1999,0,15,1,"Rheintal",300,"sonnig",0,"stark schwankend",17,-1.54606565598699,1,0
"P_027",2,1999,NA,134,0,"Rheintal",370,"wechselnd",0,"stark schwankend",138.333333333333,-0.412753714436089,1,0
"P_028",2,1999,NA,134,0,"Rheintal",300,"sonnig",0,"stark schwankend",0.5,-3.44244430908328,1,0
"P_029",2,1999,NA,134,0,"Rheintal",300,"sonnig",0,"stark schwankend",16.3333333333333,-1.56768430529795,1,0
"P_030",2,1999,NA,134,0,"Rheintal",295,"sonnig",0,"stark schwankend",50,-0.962943172630398,1,0
"P_031",2,1999,NA,134,0,"Rheintal",300,"schattig",0,"stark schwankend",15,-1.6137012984339,1,0
"P_032",2,1999,0,26,1,"Rheintal",290,"sonnig",0,"stark schwankend",1021.66666666667,0.668392258585904,1,0
"P_033",2,1999,NA,134,0,"Rheintal",300,"sonnig",1,"kaum schwankend",120,-0.48962411741531,0,0
"P_034",2,1999,NA,134,0,"Rheintal",305,"wechselnd",0,"kaum schwankend",46.6666666666667,-1.00024117068773,0,0
"P_035",2,1999,NA,134,0,"Rheintal",269,"sonnig",1,"kaum schwankend",200,-0.213429282328588,0,0
"P_036",2,1999,NA,134,0,"Rheintal",360,"sonnig",0,"kaum schwankend",60,-0.86437655714206,0,0
"P_037",2,1999,0,18,1,"Rheintal",435,"wechselnd",0,"kaum schwankend",70.3333333333333,-0.778468934514594,0,0
"P_038",2,1999,0,18,1,"Rheintal",390,"wechselnd",0,"stark schwankend",765,0.511956213747244,1,0
"P_039",2,1999,0,10,1,"Rheintal",335,"wechselnd",1,"kaum schwankend",11000,1.95338330634637,0,0
"P_040",2,1999,NA,134,0,"Rheintal",300,"sonnig",0,"kaum schwankend",160,-0.334080366929626,0,0
"P_041",2,1999,0,24,1,"Rheintal",280,"schattig",1,"stark schwankend",4350,1.45174901354174,1,0
"P_042",2,1999,1,24,1,"Rheintal",280,"sonnig",0,"kaum schwankend",10,-1.83276368834748,0,0
"P_043",2,1999,1,26,1,"Rheintal",300,"wechselnd",1,"stark schwankend",213,-0.179379294276945,1,0
"P_044",2,1999,NA,134,0,"Rheintal",330,"sonnig",0,"kaum schwankend",40,-1.08357398598975,0,0
"P_045",2,1999,NA,134,0,"Rheintal",370,"wechselnd",0,"kaum schwankend",28,-1.27637680508819,0,0
"P_046",2,1999,NA,134,0,"Rheintal",400,"sonnig",0,"kaum schwankend",335,0.0654695367612956,0,0
"P_047",2,1999,0,17,1,"Rheintal",410,"wechselnd",1,"stark schwankend",18,-1.51517670543861,1,0
"P_048",2,1999,0,17,1,"Rheintal",360,"sonnig",0,"kaum schwankend",40,-1.08357398598975,0,0
"P_049",2,1999,0,17,1,"Rheintal",380,"wechselnd",0,"stark schwankend",50,-0.962943172630398,1,0
"P_050",2,1999,1,17,1,"Rheintal",360,"schattig",0,"kaum schwankend",84,-0.68246554363492,0,0
"P_051",2,1999,1,17,1,"Rheintal",360,"sonnig",0,"unbekannt",2,-2.70086011189966,0,0
"P_052",2,1999,1,17,1,"Rheintal",330,"schattig",1,"kaum schwankend",20,-1.45823635100975,0,0
"P_053",2,1999,0,17,1,"Rheintal",440,"wechselnd",1,"unbekannt",565,0.348093923063029,0,0
"P_054",2,1999,0,26,1,"Rheintal",305,"wechselnd",1,"kaum schwankend",3850,1.38572598963711,0,0
"P_055",2,1999,NA,134,0,"Rheintal",300,"wechselnd",1,"stark schwankend",1100,0.708337405276186,1,0
"P_056",2,1999,0,26,1,"Rheintal",305,"wechselnd",0,"kaum schwankend",350,0.0891537328324744,0,0
"P_057",2,1999,NA,134,0,"Rheintal",280,"wechselnd",1,"kaum schwankend",1350,0.819072619707166,0,0
"P_058",2,1999,0,26,1,"Rheintal",290,"wechselnd",0,"stark schwankend",42.5,-1.05080108208717,1,0
"P_059",2,1999,0,26,1,"Rheintal",290,"wechselnd",1,"stark schwankend",25,-1.33763255533506,1,0
"P_060",2,1999,1,26,1,"Rheintal",290,"sonnig",0,"stark schwankend",235,-0.126232640179397,1,0
"P_061",2,1999,1,26,1,"Rheintal",300,"wechselnd",0,"stark schwankend",233.75,-0.129116355900783,1,0
"P_062",2,1999,1,26,1,"Rheintal",280,"sonnig",0,"stark schwankend",1370,0.827024446985519,1,0
"P_063",2,1999,1,26,1,"Rheintal",300,"sonnig",0,"stark schwankend",2135,1.0669159829844,1,0
"P_064",2,1999,1,26,1,"Rheintal",300,"sonnig",0,"kaum schwankend",45,-1.01990153769893,0,0
"P_065",2,1999,NA,134,0,"Rheintal",302,"sonnig",0,"stark schwankend",100,-0.58819974240065,1,0
"P_066",2,1999,NA,134,0,"Rheintal",295,"wechselnd",0,"stark schwankend",65.5,-0.816960094593033,1,0
"P_067",2,1999,NA,134,0,"Rheintal",295,"sonnig",0,"stark schwankend",415,0.18126020140232,1,0
"P_068",2,1999,NA,134,0,"Rheintal",460,"wechselnd",0,"stark schwankend",15,-1.6137012984339,1,0
"P_069",2,1999,NA,134,0,"Rheintal",500,"wechselnd",0,"stark schwankend",150,-0.368975285512288,1,0
"P_070",2,1999,NA,134,0,"Rheintal",300,"wechselnd",1,"kaum schwankend",223.333333333333,-0.153764872450689,0,0
"P_071",2,1999,NA,134,0,"Rheintal",300,"sonnig",0,"kaum schwankend",160,-0.334080366929626,0,0
"P_072",2,1999,NA,134,0,"Rheintal",300,"wechselnd",1,"kaum schwankend",65,-0.821102916620091,0,0
"P_073",2,1999,0,24,1,"Rheintal",280,NA,0,NA,NA,0,0,0
"P_074",2,1999,0,24,1,"Rheintal",320,NA,0,NA,NA,0,0,0
"P_075",2,1999,0,24,1,"Rheintal",300,"wechselnd",0,"kaum schwankend",570,0.352857909456487,0,0
"P_076",2,1999,0,13,1,"Rheintal",340,"sonnig",1,"stark schwankend",4125,1.42303161701382,1,0
"P_077",2,1999,0,13,1,"Rheintal",420,"wechselnd",1,"kaum schwankend",40,-1.08357398598975,0,0
"P_078",2,1999,0,13,1,"Rheintal",400,"wechselnd",1,"kaum schwankend",50,-0.962943172630398,0,0
"P_079",2,1999,0,13,1,"Rheintal",360,"wechselnd",0,"kaum schwankend",60,-0.86437655714206,0,0
"P_080",2,1999,NA,134,0,"Rheintal",395,"wechselnd",1,"stark schwankend",5333.33333333333,1.56194752997922,1,0
"P_081",2,1999,NA,134,0,"Rheintal",335,"wechselnd",1,"unbekannt",400,0.161354694184988,0,0
"P_082",2,1999,NA,134,0,"Rheintal",395,"sonnig",0,NA,225,-0.149744821475101,0,0
"P_083",2,1999,NA,134,0,"Rheintal",540,"schattig",0,"stark schwankend",20,-1.45823635100975,1,0
"P_084",2,1999,NA,134,0,"Rheintal",360,"sonnig",0,"unbekannt",4,-2.32740936454457,0,0
"P_085",2,1999,NA,134,0,"Rheintal",568,"wechselnd",0,"kaum schwankend",750,0.501248708461525,0,0
"P_086",2,1999,1,1,1,"Rheintal",380,"wechselnd",0,"stark schwankend",2883.33333333333,1.22939062480958,1,0
